Fuel,Year,D_obs_EJ,D_backdated_EJ,D_added_EJ,D_hat_EJ,Cum_D_hat_EJ,Production,Cum_Prod_EJ,Reserves_hat_EJ,Reserves_EI
Oil,1945,9.073451903058736,13.284265810519342,1.6079130950066422e-24,13.284265810519342,2445.885206243038,0.0,0.0,2445.885206243038,4176.957809751994
Oil,1946,8.664084751871403,12.674370839570235,1.6275020890050903e-24,12.674370839570235,2458.559577082608,0.0,0.0,2458.559577082608,4176.957809751994
Oil,1947,154.21687868766395,225.40407695854927,2.2576214609015642e-23,225.40407695854927,2683.9636540411575,0.0,0.0,2683.9636540411575,4176.957809751994
Oil,1948,141.40184801732383,206.48954765331519,1.9220640131920645e-23,206.48954765331519,2890.4532016944727,0.0,0.0,2890.4532016944727,4176.957809751994
Oil,1949,105.27679400765757,153.59436826586284,1.325750802072294e-23,153.59436826586284,3044.0475699603357,0.0,0.0,3044.0475699603357,4176.957809751994
Oil,1950,4.592542442254934,6.693935373068154,8.050672636578723e-25,6.693935373068154,3050.741505333404,0.0,0.0,3050.741505333404,4176.957809751994
Oil,1951,132.77408459664278,193.3360712161781,1.4407806060054494e-23,193.3360712161781,3244.077576549582,0.0,0.0,3244.077576549582,4176.957809751994
Oil,1952,4.458742793492093,6.48587018000338,6.056937139159346e-25,6.48587018000338,3250.5634467295854,0.0,0.0,3250.5634467295854,4176.957809751994
Oil,1953,18.224153281084675,26.48158229672259,1.757152956499974e-24,26.48158229672259,3277.045029026308,0.0,0.0,3277.045029026308,4176.957809751994
Oil,1954,3.8992411599458188,5.659803195689813,3.971819994479168e-25,5.659803195689813,3282.7048322219975,0.0,0.0,3282.7048322219975,4176.957809751994
Oil,1955,27.64040435924345,40.07500904832093,2.81112161297318e-24,40.07500904832093,3322.7798412703187,0.0,0.0,3322.7798412703187,4176.957809751994
Oil,1956,547.4520285070236,792.8043900967382,4.3918120647737313e-23,792.8043900967382,4115.584231367056,0.0,0.0,4115.584231367056,4176.957809751994
Oil,1957,5.860255063791756,8.476359073673734,8.924099430839427e-25,8.476359073673734,4124.06059044073,0.0,0.0,4124.06059044073,4176.957809751994
Oil,1958,26.999915679825822,39.00403555331803,2.0600755441048426e-24,39.00403555331803,4163.064625994049,0.0,0.0,4163.064625994049,4176.957809751994
Oil,1959,38.08929494574519,54.95220961987723,2.8054670580045558e-24,54.95220961987723,4218.016835613926,0.0,0.0,4218.016835613926,4176.957809751994
Oil,1960,24.26891565534685,34.96614610381977,1.7775497440653686e-24,34.96614610381977,4252.982981717745,0.0,0.0,4252.982981717745,4176.957809751994
Oil,1961,58.07559219231431,83.55752349419767,4.127421230312202e-24,83.55752349419767,4336.540505211943,0.0,0.0,4336.540505211943,4176.957809751994
Oil,1962,215.31503963760807,309.34235277869493,1.4422346344259527e-23,309.34235277869493,4645.8828579906385,0.0,0.0,4645.8828579906385,4176.957809751994
Oil,1963,96.21894398909937,138.03095995194417,6.519701878823717e-24,138.03095995194417,4783.913817942583,0.0,0.0,4783.913817942583,4176.957809751994
Oil,1964,142.22002501972784,203.70634384561026,9.299319542685991e-24,203.70634384561026,4987.6201617881925,0.0,0.0,4987.6201617881925,4176.957809751994
Oil,1965,150.7100106141503,215.52115609357446,6.91390513949352e-24,215.52115609357446,5203.141317881767,71.00892677410705,71.00892677410705,5132.13239110766,4176.957809751994
Oil,1966,623.32165132421,889.8960085904517,3.651226922597349e-23,889.8960085904517,6093.037326472218,77.19368665850719,148.20261343261424,5944.834713039604,4176.957809751994
Oil,1967,1137.445291544125,1621.1048764674163,7.289529148123556e-24,1621.1048764674163,7714.142202939634,82.87301460814676,231.075628040761,7483.066574898873,4176.957809751994
Oil,1968,301.97408402687375,429.61275189392734,7.386262427765378e-26,429.61275189392734,8143.754954833562,90.27643497991257,321.35206302067354,7822.402891812888,4176.957809751994
Oil,1969,982.3781303010214,1395.0360124381461,5.0384546016466024e-27,1395.0360124381461,9538.790967271709,97.49162283240179,418.8436858530753,9119.947281418634,4176.957809751994
Oil,1970,255.95323177229665,362.77545533410364,5.227781218899645e-27,362.77545533410364,9901.566422605812,107.37760353188133,526.2212893849567,9375.345133220855,4176.957809751994
Oil,1971,197.34115407976662,279.14876050041903,5.426968597467951e-27,279.14876050041903,10180.715183106231,113.431563223887,639.6528526088437,9541.062330497387,4176.957809751994
Oil,1972,95.9402270934793,135.43428801419677,5.641538763688066e-27,135.43428801419677,10316.149471120429,119.61542579906327,759.2682784079069,9556.881192712523,4176.957809751994
Oil,1973,172.67807897940358,243.24439847179843,5.865180830318223e-27,243.24439847179843,10559.393869592228,130.7785772951771,890.046855703084,9669.347013889144,4176.957809751994
Oil,1974,160.5701516165411,225.6913353326652,6.110122141389347e-27,225.6913353326652,10785.085204924893,131.04500629896464,1021.0918620020486,9763.993342922844,4176.957809751994
Oil,1975,348.5887330209276,488.8473204232383,6.367685226944007e-27,488.8473204232383,11273.932525348131,124.65632597743976,1145.7481879794884,10128.184337368642,4176.957809751994
Oil,1976,640.7668380874898,896.46596040308,6.644575404676582e-27,896.46596040308,12170.398485751211,134.99639601989443,1280.744583999383,10889.653901751828,4176.957809751994
Oil,1977,237.36892343995726,331.27921158136087,6.949075714091893e-27,331.27921158136087,12501.677697332572,140.13387991650325,1420.8784639158862,11080.799233416687,4176.957809751994
Oil,1978,538.9588605442283,750.2805650979346,7.266986658895961e-27,750.2805650979346,13251.958262430508,141.4338688439285,1562.3123327598146,11689.645929670693,4176.957809751994
Oil,1979,212.80184004401409,295.4615057415704,7.613296596287985e-27,295.4615057415704,13547.419768172078,147.56511171528297,1709.8774444750975,11837.54232369698,4176.957809751994
Oil,1980,396.03194779418607,548.366986535643,7.994316413509734e-27,548.366986535643,14095.78675470772,140.5845287402913,1850.4619732153888,12245.32478149233,4176.957809751994
Oil,1981,176.9093918273083,244.26653231819105,8.399790918793334e-27,244.26653231819105,14340.053287025912,132.88140161125872,1983.3433748266475,12356.709912199265,4229.094942784605
Oil,1982,83.50735594100257,114.96470369058271,8.8415530257171e-27,114.96470369058271,14455.017990716495,127.84344303866818,2111.186817865316,12343.83117285118,4419.368749649853
Oil,1983,67.39836685297104,92.50576162318694,9.321969316996697e-27,92.50576162318694,14547.52375233968,126.4009032488634,2237.587721114179,12309.936031225501,4492.197746699931
Oil,1984,158.34710144576323,216.65073078363292,9.844195236253006e-27,216.65073078363292,14764.174483123314,128.74239900587418,2366.3301201200534,12397.84436300326,4566.987469468616
Oil,1985,57.55912121030445,78.4953365610035,1.0425585723400892e-26,78.4953365610035,14842.669819684317,128.08229054357847,2494.412410663632,12348.257409020685,4737.671556340661
Oil,1986,175.33894849866886,238.30585731343956,1.1057463308482922e-26,238.30585731343956,15080.975676997758,134.40590957308453,2628.8183202367163,12452.157356761041,5382.18759042593
Oil,1987,192.4367871457776,260.62484877797493,1.1754027487793076e-26,260.62484877797493,15341.600525775733,134.92082789567615,2763.7391481323925,12577.861377643341,5575.056588808707
Oil,1988,158.87702898254346,214.38912270614054,1.2527111174909667e-26,214.38912270614054,15555.989648481875,140.3576204196387,2904.0967685520313,12651.892879929843,6115.884590030965
Oil,1989,299.8533156322894,403.092328853746,1.337908095254836e-26,403.092328853746,15959.08197733562,142.48182023293214,3046.5785887849634,12912.503388550656,6120.068967654286
Oil,1990,176.01679528732691,235.690161344836,1.4332024926055342e-26,235.690161344836,16194.772138680455,145.229857220185,3191.808446005148,13002.963692675306,6124.542792034602
Oil,1991,220.94029620792904,294.63812639623956,1.5394620565388045e-26,294.63812639623956,16489.410265076694,144.88057953364333,3336.6890255387916,13152.721239537903,6564.7700197421555
Oil,1992,167.67676474600387,222.66185034066675,1.6585800532271773e-26,222.66185034066675,16712.072115417363,146.75342060080672,3483.4424461395984,13228.629669277765,6589.288143203053
Oil,1993,86.90103989139303,114.8910428201266,1.7926075210242272e-26,114.8910428201266,16826.96315823749,147.17364012778202,3630.6160862673805,13196.347071970109,6586.157050119181
Oil,1994,89.55982355395254,117.86612641070829,1.9446210174603162e-26,117.86612641070829,16944.829284648196,149.3731873882798,3779.9892736556603,13164.840010992535,6670.677335510376
Oil,1995,104.0915496307521,136.34177870937532,2.117539327884762e-26,136.34177870937532,17081.17106335757,151.52651754215162,3931.515791197812,13149.655272159758,6722.972755123874
Oil,1996,266.72506726832887,347.6440220393318,2.3172000229962e-26,347.6440220393318,17428.815085396902,155.1830131794609,4086.698804377273,13342.11628101963,6860.953330888818
Oil,1997,209.77542494960295,272.0189758525546,2.546285229872382e-26,272.0189758525546,17700.834061249458,159.1410274178285,4245.839831795101,13454.994229454356,7031.850836045443
Oil,1998,135.59371255274976,174.89213422487063,2.8111847218455977e-26,174.89213422487063,17875.72619547433,163.0814939544081,4408.921325749509,13466.80486972482,7083.5215262036545
Oil,1999,90.05847955967127,115.51809240075468,3.122469235045809e-26,115.51809240075468,17991.244287875084,159.73221906449916,4568.6535448140085,13422.590743061075,7833.934682705013
Oil,2000,157.68314506609693,201.09891548349793,3.489762872516712e-26,201.09891548349793,18192.34320335858,166.28871951084,4734.942264324848,13457.400939033734,7960.354419853516
Oil,2001,36.10151385589581,45.7666288286233,3.926160725284976e-26,45.7666288286233,18238.109832187205,167.0619074353655,4902.0041717602135,13336.10566042699,7998.7800816205445
Oil,2002,73.41374992939755,92.49011826211107,4.450279910713816e-26,92.49011826211107,18330.599950449316,165.30792601912722,5067.312097779341,13263.287852669975,8303.95300271414
Oil,2003,85.71567423412297,107.29093928656573,5.0875217499513493e-26,107.29093928656573,18437.89088973588,172.36598690087115,5239.678084680212,13198.21280505567,8311.510345667735
Oil,2004,79.48163790432551,98.81884008207302,5.870387312292681e-26,98.81884008207302,18536.709729817954,180.5902407650748,5420.268325445287,13116.441404372668,8354.080932038252
Oil,2005,13.37185264269259,16.508759227643736,6.848259290404648e-26,16.508759227643736,18553.218489045597,182.75754047736547,5603.025865922652,12950.192623122944,8398.290632821347
Oil,2006,197.71564957650517,242.31914980202023,8.085508734153283e-26,242.31914980202023,18795.537638847618,184.2397532174739,5787.265619140126,13008.272019707492,8464.20279607706
Oil,2007,53.85845201623923,65.507667097228,9.679007762699726e-26,65.507667097228,18861.045305944845,183.98846675742053,5971.254085897546,12889.791220047298,8678.734241736774
Oil,2008,168.70539875012287,203.57290593133828,1.1779271036760148e-25,203.57290593133828,19064.618211876183,185.51658511687995,6156.770671014427,12907.847540861756,9110.550080317189
Oil,2009,347.50456424309345,415.8707600628829,1.4612859408314023e-25,415.8707600628829,19480.488971939067,181.86516080995384,6338.63583182438,13141.853140114687,9363.83709083771
Oil,2010,136.67607156554163,162.16007099993732,1.8536022462159159e-25,162.16007099993732,19642.649042939003,185.89946935758445,6524.535301181964,13118.113741757039,10016.10949728014
Oil,2011,42.979109991042606,50.53603361457695,2.4147978941901437e-25,50.53603361457695,19693.185076553582,187.67307118928028,6712.208372371245,12980.976704182336,10244.794864119802
Oil,2012,57.98974664275602,67.54877514455038,3.2507380182347454e-25,67.54877514455038,19760.733851698133,192.4615917088276,6904.6699640800725,12856.06388761806,10301.74479889919
Oil,2013,158.49969551354206,182.8261796392044,4.5550090844909575e-25,182.8261796392044,19943.560031337336,193.28257969339344,7097.952543773466,12845.60748756387,10352.704616855082
Oil,2014,47.99721750269802,54.80007167349532,6.715793767199935e-25,54.80007167349532,19998.360103010833,198.10839707669194,7296.060940850158,12702.299162160674,10368.263035194832
Oil,2015,23.63944430051352,26.70290091846478,1.05815908560174e-24,26.70290091846478,20025.0630039293,204.78532742725284,7500.846268277411,12524.216735651888,10303.802568569792
Oil,2016,19.222753508456808,21.47250443592244,3.5918540954267945e-23,21.47250443592244,20046.53550836522,205.63190139068914,7706.4781696681,12340.057338697121,10342.83176210195
Oil,2017,141.82632520977225,156.58409423190542,7.141101926958572e-21,156.58409423190542,20203.119602597126,206.74816033595295,7913.226330004053,12289.893272593072,10574.68023324081
Oil,2018,41.206369283333316,44.94109304752352,1.5064303123086033e-20,44.94109304752352,20248.06069564465,212.25143293692278,8125.4777629409755,12122.582932703674,10623.465257599362
Oil,2019,101.18677840365872,108.9537882458614,1.3127873309099395e-20,108.9537882458614,20357.01448389051,212.4430192800909,8337.920782221066,12019.093701669444,10615.305675946618
Oil,2020,113.93531255656242,121.04639601168246,1.9000752260649322e-20,121.04639601168246,20478.060879902194,198.6468165484689,8536.567598769536,11941.493281132658,10600.348627062218
Oil,2021,17.606124572043907,18.443846708372025,1.4785398500048466e-19,18.443846708372025,20496.504726610565,201.58025669110077,8738.147855460636,11758.356871149928,10600.348627062218
Oil,2022,30.162773699058558,31.135417806889212,4.489175358774285e-19,31.135417806889212,20527.640144417455,210.6530825646575,8948.800938025293,11578.839206392162,10600.348627062218
Oil,2023,40.04677697090569,40.70322172702254,1.5885970576856394e-18,40.70322172702254,20568.34336614448,215.15690157614517,9163.957839601439,11404.385526543041,10600.348627062218
Oil,2024,11.710098528473477,11.710098528473477,9.470370980784913e-18,11.710098528473477,20580.053464672954,216.4089339823635,9380.366773583803,11199.686691089151,10600.348627062218
